song_number,artist_familiarity,artist_hotttnesss,artist_id,artist_mbid,artist_playmeid,artist_7digitalid,artist_latitude,artist_longitude,artist_location,artist_name,release,release_7digitalid,song_id,song_hotttnesss,title,track_7digitalid,analysis_sample_rate,audio_md5,danceability,duration,end_of_fade_in,energy,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,year
9813,0.7415181300427279,0.5204121100542216,b'AR1ZKBE1187FB53629',b'5700dcd4-c139-4f31-aa3e-6382b9af9032',881,983,nan,nan,"b'D\xef\xbf\xbdorf, Germany'",b'Kraftwerk',b'Tour De France (2009 Digital Remaster)',608839,b'SOCDLUF12A8C13F13F',0.3135621142479342,b'Tour De France \xc3\x89tape 3 (2009 Digital Remaster)',6764800,22050,b'6e28a63f6f911e2e2accfb2de65d9836',0.0,236.2771,0.0,0.0,3,0.195,-13.971,0,0.427,229.32,140.042,4,0.788,b'TRBHSWH12903D07A35',0
9814,0.5433500129660529,0.399265149721187,b'ARXOKNT1187B9AA521',b'9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8',-1,95567,nan,nan,b'',b'K.A.L.I.',b'K.A.L.I.',676395,b'SORWYTZ12AB018D5C8',nan,b'Climax ft St. Cyr',7502076,22050,b'a054b77d93652540c14429842ceac68b',0.0,216.29342,0.0,0.0,10,0.578,-10.477,0,0.591,199.982,96.037,4,0.935,b'TRBHSYZ12903CCDE42',0
9815,0.5150335835903505,0.3723565875336241,b'ARW9DSD1187B9A0345',b'cf940d52-04ef-46bd-aa83-058c4f3a710f',9288,36713,nan,nan,b'',b'Los Chunguitos',b'Los Chunguitos',156633,b'SOENXLS12A8C139E83',nan,b'\xc3\x88ay! Que Pena',1646133,22050,b'769fe9114a649af7db039c14ff52c7ad',0.0,170.50077,0.351,0.0,11,0.599,-13.086,0,0.591,161.715,157.67,4,0.819,b'TRBHTJJ128F4271122',0
9816,0.7841439647957018,0.5531688635836378,b'ARZJ4MI1187B9AF5AF',b'5e5480be-eded-44ad-9c45-f6136ec2f5db',1323,8251,nan,nan,"b'Orange County, CA'",b'Reel Big Fish',"b""Monkeys For Nothin' And The Chimps For Free""",316281,b'SOZAVJO12A8C144B05',0.4072330149011048,b'Cannibal (Dance Mix)',3578198,22050,b'3bc61bca63780be65b5f2548b29171c9',0.0,253.09995,0.131,0.0,2,0.213,-5.172,1,0.215,240.089,165.552,4,0.0,b'TRBHTKF128F92CC5D2',2007
9817,0.33697042752391904,0.0,b'ARBKMHZ11F4C843491',b'',56054,155912,nan,nan,b'',b'Dakis',"b""Back To The 70'S-The Very Best Of Dakis""",206616,b'SOZGSEZ12A8C137C40',nan,b'Kathe Mera Kathe Nihta (2005 Digital Remaster)',2241736,22050,b'cb56c089650e96cca2ca4ef6b50322b9',0.0,215.7971,0.125,0.0,5,0.489,-10.308,1,0.274,206.425,93.017,4,0.512,b'TRBHTOO128F4265DFC',0
9818,0.839962768151037,0.5418889720336469,b'ARMAC4T1187FB3FA4C',b'1bc41dff-5397-4c53-bb50-469d2c277197',11414,82239,40.82624,-74.47995,"b'Morris Plains, NJ'",b'The Dillinger Escape Plan',b'Calculating Infinity',240656,b'SOZXTKD12A8C13FC43',0.652097591230581,b'Sugar Coated Sour',2998894,22050,b'e206c961ea8cb0c167684f9de3387c64',0.0,144.01261,0.0,0.0,9,0.28,-4.527,0,0.304,140.754,71.707,5,0.38,b'TRBHTOR128F428CADE',1999
9819,0.291433259678306,0.1903461623519362,b'ARZDYBC1187B9A3142',b'136d5363-4297-4b19-87eb-3748371d4c81',-1,193079,36.0632,-94.15791,"b'Fayetteville, AR'",b'The Cate Brothers',b'Voices Of Americana: The Cate Brothers',440190,b'SOLCCPG12AB017C6AF',0.2476897040472777,"b""Let's Start All Over""",4896619,22050,b'a19eaa30188181a4410f4ef62d2b19ac',0.0,150.17751,0.142,0.0,5,0.903,-12.85,1,0.659,143.163,112.522,4,0.787,b'TRBHTRS128F92F4EDA',0
9820,0.6943577464366076,0.5207841069422383,b'ARJ5FD21187FB43F12',b'82705f22-a8ec-499c-8f41-8ee6b47a9459',-1,49923,nan,nan,b'',b'Mavado',b'Mr. Brooks...A Better Tomorrow',401060,b'SOKHQEF12AB0183CF6',0.4697124313189556,b'In Di Car Back (Album Version)',4457631,22050,b'fef1ced89f93d4c0adf4ad1d435adf49',0.0,184.76363,0.0,0.0,2,0.57,-7.467,1,0.318,184.764,127.937,4,0.112,b'TRBHTSP128F9307CC3',0
9821,0.30517782868851595,0.43372103407545803,b'ARIVGZI11E2835F1FC',b'e65f5570-25c4-4c1e-9d08-3af7d0fe2206',-1,514454,nan,nan,b'',b'B\xc3\xbclent Ceylan',b'Ganz sch\xc3\xb6n turb\xc3\xbclent',805834,b'SOGEXXB12AB0185D45',nan,b'Harald: Trinkhalleluja',8905575,22050,b'459a1df9f18dc65264d0f9d4bad13490',0.0,348.29016,0.0,0.0,0,0.054,-13.916,1,0.164,348.29,227.247,1,0.731,b'TRBHTSW12903CC2628',0
9822,0.5433500129660529,0.399265149721187,b'ARXOKNT1187B9AA521',b'9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8',-1,95567,nan,nan,b'',b'Kali',b'Kali',798276,b'SODSTPI12AB018A4C9',nan,b'Ferrous Carbonate Mass',8830422,22050,b'c91eaa9e0e575ac93af5c8d535579584',0.0,207.882,0.0,0.0,4,0.552,-7.309,1,0.063,207.882,110.889,4,0.826,b'TRBHTUI12903CB00F3',0
9823,0.6168845440365633,0.34384449941445117,b'ARZBYDY1187FB46DD7',b'5cad62bb-d08e-4ed7-9b22-7c2026587fc4',65261,11546,42.54843,2.38596,b'Vernet les Bains',b'Cali',b'Le Bordel Magnifique',45348,b'SOPHDZJ12A6D4F95CD',0.26586104921065007,b'Il Y A Une Question (Live)',484035,22050,b'81de46fa3cff0261f4315b0918f1b406',0.0,328.14975,0.0,0.0,0,0.374,-6.032,1,0.537,328.15,99.993,5,0.89,b'TRBHTWC128F1488B7B',2006
9824,0.7004466143862085,0.528795206130862,b'AR0XSOO1187B9B9E88',b'31e9c35b-2675-4632-8596-f9bd9286f6c8',38956,379,51.50632,-0.12714,b'London / Ex-Manchester',b'Buzzcocks',b'Chronology',986,b'SOPYTWT12A6310EEF5',0.30416950343527516,b'No Reply (Demo)',9239,22050,b'558de1dfad57757ee929415b49aeb000',0.0,135.23546,0.432,0.0,6,0.237,-7.324,0,0.486,124.68,177.551,5,0.632,b'TRBHUBB128E0782209',2008
9825,0.6180027149087712,0.3494763271978497,b'ARU9KWP1187B98B2A7',b'ccd5bf1f-f83d-4e81-86aa-2aff85d5d6c5',-1,82279,nan,nan,b'',b'Busdriver',b'Jhelli Beam',506022,b'SOEENRO12AB01859DF',0.48917400240575637,b'Unsafe Sextet/Gilded Hearts of Booklovers',5596125,22050,b'68adbda7d8616b5ceec1eb95c788845f',0.0,311.11791,0.0,0.0,4,0.082,-6.818,0,0.0,304.141,164.946,4,0.521,b'TRBHUCN128F932E8D7',2009
9826,0.5207264878849363,0.35926026411845985,b'ARBQ5TQ1187B992B8A',b'b741b38e-9019-4aaf-b28a-f9d6680105df',52364,5449,nan,nan,b'CANADA - Ontario',b'Vivian',b'V',300651,b'SOAOBPV12A8C13A57A',nan,b'Slipping Away',3389803,22050,b'4a964eeef0997bd4cdf60b273a57dbd2',0.0,192.44363,0.0,0.0,9,0.745,-4.919,1,0.544,189.643,177.972,1,0.0,b'TRBHUDB128F429A663',0
9827,0.7970248173490673,0.4166101072230988,b'ARSCJQW1187B9B3523',b'334cff4b-7a07-47d4-ba27-b5426e58c719',44928,20297,nan,nan,b'Vrsac',b'Hoods',b'The King Is Dead',709510,b'SOQKLRU12AB018A995',0.6782216268937635,b'Coward',7867899,22050,b'3d07ee35844e165ebee1583924a7a0f8',0.0,81.6322,0.0,0.0,8,0.239,-6.103,1,0.59,81.632,158.016,3,0.383,b'TRBHUEU12903CB049A',0
9828,0.55672148122732,0.4158248857038078,b'ARGUNFT1187FB3B140',b'3b061fda-3298-4cb2-bf36-8362c77faf20',18955,83503,nan,nan,"b'Downey, CA'",b'Dave Alvin',b'The Great American Music Galaxy',544900,b'SOVNJBL12AB01840F9',nan,b'All Night Worker',6028803,22050,b'43816900b8a80eacd6cc71acca22fceb',0.0,255.89506,3.048,0.0,5,0.958,-10.455,1,0.67,255.895,89.21,4,0.215,b'TRBHUHD128F9321DA8',0
9829,0.4986768303970954,0.35416895482890376,b'AR0QS8F1187B9ADC96',b'280697d2-164d-4477-971d-06b91e57c6a5',39158,102330,nan,nan,b'',b'Sandy Lam',b'Sandy Live 07',215847,b'SOFEGQU12A8C13A938',0.0,b'Lonely Shooting Stars',2349390,22050,b'c085372c9491a00efc27eaf642a4bcd4',0.0,270.00118,0.0,0.0,2,0.213,-10.034,1,0.418,261.579,136.021,4,0.507,b'TRBHUMZ128F427C822',0
9830,0.5948666454751887,0.38284690149999745,b'ARE36MM1187B991E50',b'9481010a-db23-469d-87df-b04118850efb',16298,8588,31.1689,-100.07715,"b'Couchman, TX'",b'Blind Lemon Jefferson',b'The Complete Classic Sides Remastered: Chicago 1926 Disc A',183909,b'SOCSUYP12A58A79438',nan,b'Long Lonesome Blues',1989829,22050,b'f8088a888eb97229a31de72ca57178ca',0.0,178.38975,0.584,0.0,1,0.053,-24.106,1,0.428,173.337,100.329,4,0.073,b'TRBHUOU128F423625E',1926
9831,0.4983370819045986,0.2982275608907246,b'ARQ0BG21187B99ED8F',b'89acd1af-ffdd-49b6-a573-b52e81981f17',-1,426662,46.8132,8.22395,b'Switzerland',b'Mush',b'Test EP Vol 1',573951,b'SOUYQXO12AB018B3FE',nan,b'Test 72',6360537,22050,b'b1c1dad33f1198d0c53242fd49fa3abe',0.0,397.00853,0.0,0.0,1,0.268,-17.865,1,0.24,384.424,0.0,3,1.0,b'TRBHUPK12903CA5C21',0
9832,0.715418676514618,0.4543626241556834,b'ARUZLXZ1187FB3BFF1',b'f4d306f3-e82b-4186-9cca-4e8806db21f8',-1,50616,34.16788,-111.9307,b'Arizona',b'Wednesday 13',b'Transylvania 90210',129068,b'SOXYAYP12A6D4FF02E',0.2816730776478403,b'Haunt Me (Album Version)',1337078,22050,b'8c39e82d8cd148321329ca74224d8618',0.0,275.48689,0.072,0.0,7,0.012,-3.545,0,0.29,272.237,130.683,1,0.0,b'TRBHUPU128F4230F81',0
9833,0.5300223101252747,0.40924463861600635,b'ARH0NCL1187B99B41A',b'9f033b2f-3eb1-4f6e-90e2-ddfd694dbde8',-1,49461,nan,nan,b'',b'Quadro Nuevo',b'Luna Rossa',63876,b'SOOYBBU12A6D4F9AF3',0.3725300393660796,b'Nature Boy',662824,22050,b'5c5b5f27687b066b2522de868a152f1a',0.0,133.98159,0.0,0.0,9,0.871,-9.498,1,0.739,126.816,123.006,7,0.302,b'TRBHUQK128F14ACB31',2002
9834,0.44538134642831456,0.3096910090183806,b'ARC3JTL1187FB4A1CE',b'2a233c17-72e1-4da0-b7df-99da708f518c',12846,34546,39.74023,-75.55084,"b'WILMINGTON, Delaware'",b'Hawkshaw Hawkins',b'Country Style U.S.A. with Kitty Wells_ Johnnie & Jack_ Hawkshaw Hawkins_ Jean Shepard',663088,b'SOSYSGH12AB0186C4F',nan,b'Intro / Stay All Night_ Stay A Little Longer',7347574,22050,b'e58ee9950ce4c001d890a344bbf21d7f',0.0,71.1571,0.473,0.0,5,0.562,-9.902,1,0.5,71.157,117.696,3,0.889,b'TRBHUQW12903CA89A7',0
9835,0.6174214066397045,0.44925387694771113,b'AR7GOK91187FB455F5',b'0b3819e6-3fa1-4a50-a84c-f2a62643185d',26966,88418,48.85692,2.34121,"b'Paris, France'",b'Jean-Jacques Goldman',b'Int\xc3\xa9grale 81-91',279664,b'SOJTAUO12A8AE45CD1',0.21508031850922793,b'Entre Gris Clair Et Gris Fonc\xc3\xa9 (Live)',3115010,22050,b'64bbc4be7422dfbd8313fe1473320667',0.0,434.49424,6.728,0.0,7,0.394,-10.787,1,0.521,434.494,150.407,4,0.602,b'TRBHUUZ128F425C46F',0
9836,0.757389969929311,0.5167640302671827,b'AR5OB9M1187FB52F29',b'fac3bb7e-4e51-4fb7-85e4-741d69b6d779',3124,28335,nan,nan,"b'Savannah, TN'",b'Darryl Worley',b'I Miss My Friend',46454,b'SOCJWPN12A6D4FB3C5',0.255077873063035,"b""Where You Think You're Goin'?""",496562,22050,b'b1d032a89b877039ddf8fe194116e8ca',0.0,226.2722,0.276,0.0,4,0.22,-9.344,1,0.336,219.028,124.693,4,0.805,b'TRBHUVB128F148ADB8',2002
9837,0.4984141333079685,0.32600887327943756,b'ARHINI31187B995C1D',b'da3df0b1-1945-455b-beb7-701cf76a4da4',-1,7694,nan,nan,b'',b'Singing Melody',b'Jackson Lovers',620666,b'SOGDDDA12AB017E80C',0.0,b'Thriller (Album)',6894579,22050,b'c5c96a12f4ac7fbf7d7df7740ca9bc07',0.0,251.11465,3.825,0.0,11,0.56,-7.327,1,0.569,241.331,209.956,4,0.438,b'TRBHUZJ128F930C29C',0
9838,0.34244014433162095,0.28128421554929817,b'ARTHEAP122BCFCD0B2',b'e40f8007-07cd-439f-b3cf-27104f146420',-1,372116,nan,nan,b'',b'DJ X-Change featuring DJ Omega',b'The X-Factor (Side B)',598190,b'SOFLDSU12AC4689B1C',nan,b'At the Club',6637368,22050,b'5315a2712934e395e0de846d929d562e',0.0,147.06893,2.061,0.0,1,0.695,-6.854,1,0.46,144.399,160.067,4,1.0,b'TRBHVJH12903CE8978',0
9839,0.6553591154261498,0.40503129793646875,b'ARY80281187FB3E380',b'fcdeb957-b420-4249-a092-946b537a00ca',4235,11214,56.65286,-3.99667,b'Scotland',b'Sandi Thom',b'The Best Of',527714,b'SOKDJRX12A8C146003',0.0,b'When Horsepower Meant What It Said',5832003,22050,b'1d5bf9be6b60f999c1f98acdb79d693d',0.0,183.35302,0.143,0.0,4,0.49,-8.688,1,0.471,175.595,210.253,4,0.0,b'TRBHVLH128F92F2369',2006
9840,0.5433500129660529,0.399265149721187,b'ARXOKNT1187B9AA521',b'9ceb4e76-2b49-48a1-96f5-5fca8a0ca6c8',-1,95567,nan,nan,b'',b'Dj Kali',b'Various Artists #4',359608,b'SORZCXI12AB0183DB4',nan,b'Body',4009067,22050,b'f8b889a219fb921968cc80dfebf804f6',0.0,347.61098,0.0,0.0,11,0.002,-4.988,0,0.246,343.406,133.891,4,1.0,b'TRBHVRD128F93232B7',0
9841,0.41286748803742285,0.2386963500981182,b'ARZ8S071187B993849',b'2b6504f7-85e8-4f85-a818-e96ee165b9a2',20833,265996,18.46617,-66.10665,"b'San Juan, Puerto Rico'",b'Tito Rodriguez',b'A Man And His Music  - El Inolvidable',646387,b'SOWYCCM12AB018594C',0.0,b'El Tirabuz\xc3\xb3n',7161202,22050,b'fe49f3a42e7f634919c4bace3ce30002',0.0,138.44853,0.479,0.0,0,0.489,-12.665,0,0.449,133.59,169.822,1,0.0,b'TRBHVSG128F934CF32',0
9842,0.6231542839712871,0.42935351499935154,b'ARBFDJW1187B9AD27A',b'835cbbdd-4a59-45a9-bf37-6d2050aec2a9',11233,59307,30.2676,-97.74298,"b'Austin, TX'",b'The Fabulous Thunderbirds',b'The Fabulous Thunderbirds',609807,b'SOTQWQL12A58A78E4F',0.3277366831778408,b'Let Me In',6777125,22050,b'c4c2fdf905e8aade0332f458a26622ca',0.0,154.53995,0.0,0.0,7,0.548,-6.923,1,0.512,150.018,118.02,4,0.039,b'TRBHVSO128F92EFA78',1979
9843,0.5707044692696098,0.3949217306757754,b'ARS10A81187B9B6E16',b'ed7156ee-07da-484b-b5a5-be322afa1a34',41759,190715,41.88415,-87.63241,"b'CHICAGO, Illinois'",b'Art Ensemble Of Chicago',b'Sirius Calling',517215,b'SODKHSQ12AB0185513',nan,b'He Took A Cab To Neptune',5725463,22050,b'2db20f679e7f30eed212b7b3c6c2cded',0.0,384.54812,0.212,0.0,4,0.0,-15.73,0,0.045,339.458,183.94,7,0.926,b'TRBHVTI128F934DAA4',2004
9844,0.5831440703154909,0.3709151438223631,b'ARZ02US1187FB430BD',b'f16a3481-c67d-49c9-b3d6-3111ab39ad05',208272,32895,52.88356,-1.97406,b'UK - England - South East',b'Virus',b'Carheart',723079,b'SOXDWON12AB018612D',0.4477840511958349,b'Be Elevator',8015866,22050,b'8a9a60698f848d460c76bc83369f496a',0.0,529.03138,0.381,0.0,0,0.019,-6.56,0,0.27,514.688,155.091,4,0.917,b'TRBHWBQ12903CD4338',0
9845,0.4396285774270355,0.3866381228944348,b'ARAMB6Q1187B99DE68',b'72f0b9db-f319-4817-a778-d1c3c9fc03d5',-1,28593,nan,nan,b'',b'Fiona Sit',b'Electric Angel',57687,b'SOCPGGC12A6D4FC2B9',nan,b'She Hui Ge (Movie 2nd Song - Love Undercover 3)',600658,22050,b'7c3469c247d2cdcaa8f8a76ee4969c56',0.0,205.24363,0.0,0.0,0,0.607,-11.389,1,0.558,193.01,84.017,5,0.55,b'TRBHWFN128F149E95B',0
9846,0.6168963856681389,0.4165039463700261,b'ARKETDZ1187B9B2566',b'191cba6a-b83f-49ca-883c-02b20c7a9dd5',20293,16843,50.82607,7.28021,"b'Sch\xef\xbf\xbderg, Germany'",b'Marlene Dietrich',b' Lazy Afternoon En Anglais',462282,b'SOCINAM12A8C13D160',0.2998774882739778,b'A Guy What Takes His Time En Anglais',5146201,22050,b'54c54037a55d9011a3a16155b0ce4823',0.0,167.02649,0.276,0.0,0,0.071,-12.442,1,0.558,161.297,81.674,7,1.0,b'TRBHWIB128F932E5C1',0
9847,0.44104996018435266,0.35300068828370523,b'ARSF4161187B9B449F',b'52781c26-6a8c-4326-a825-64f7b2898bb0',-1,173858,nan,nan,b'',b'The Gone Jackals',b'Out And About With...',457877,b'SOQUXGF12AB018685C',0.319565986882865,b'Is It Clean (Ethereal - Progressive)',5096749,22050,b'2e9bc4e2316bdb1b57ac99f8e605e488',0.0,220.83873,0.25,0.0,4,0.544,-14.87,1,0.543,210.083,119.526,7,0.741,b'TRBHWOM128F9322A72',0
9848,0.5116634453722071,0.40977899776259186,b'AR9JLBU1187B9AAEC4',b'aab7a1d7-5461-4874-8162-bc127b91da59',24400,7247,-33.96243,25.62326,"b'Port Elizabeth, South Africa'",b'Danny Williams',b'Moon River/Swinging For You',340416,b'SOGHZWU12AB017C49D',nan,b'I Talk To The Trees',3807125,22050,b'fef20dab7cb3cd500a53363522e6934b',0.0,190.27546,2.136,0.0,7,0.638,-10.908,1,0.434,182.915,96.112,4,0.842,b'TRBHWQX128F92F9C79',0
9849,0.5891748758775349,0.4422857823914656,b'AR813LR1187FB3F83A',b'ea4c6d34-342d-4df1-a967-9925618ffdfe',171267,32760,nan,nan,b'',b'Goldfish',b'This Is How It Goes',673681,b'SOBWEDN12AB0189E3B',nan,b'This is How It Goes (Timmy Trumpet Remix)',7523279,22050,b'bf8694116175fce214bd36c5d778adb4',0.0,432.14322,0.27,0.0,0,0.067,-8.14,1,0.389,408.468,128.004,5,0.841,b'TRBHWRM12903CD3111',0
9850,0.13818761011851705,0.3178109598122704,b'ARL6XZC1187FB3936E',b'8b49d89a-cd3d-4766-aebb-0a5e1dd2d7a5',-1,22836,nan,nan,b'',b'Solistiyhtye Suomi',b'He Soittavat Humppaa',303678,b'SOUDYBG12A8C13FD4D',nan,b'Yksin\xc3\xa4isin',3441623,22050,b'733e27aaa9660ff1e3817b54a0d32403',0.0,164.98893,0.334,0.0,10,0.417,-9.4,0,0.387,161.57,134.48,4,0.066,b'TRBHWSJ128F42A6CB3',2002
9851,0.510288292720926,0.3378587639891462,b'ARU81FP1187B98C71E',b'55a434d9-d3d3-462f-9aa9-749938dcf172',12759,10889,35.6139,-88.8194,"b'Jackson, TN'",b'Big Maybelle',"b""Maybelle's Blues""",478576,b'SOFHMOJ12A8C142DB0',nan,b'New Kind Of Mambo',5312312,22050,b'4bf59c1ebd50313d8c3b1177bb453684',0.0,156.96934,0.0,0.0,6,0.411,-8.052,1,0.447,146.733,145.105,1,0.011,b'TRBHWTF128F92EA841',0
9852,0.49089798839115084,0.3653021909738527,b'AR1W3MA1187B99E6D8',b'79ddcfab-f507-4f44-9d2f-1b296ad06f23',-1,4605,31.1689,-100.07715,b'Texas',b'Danny Wright',b'An Intimate Christmas',5395,b'SOPIHQU12A670200C6',0.3347065490692206,b'So Still (Album Version)',62162,22050,b'118841f65efe31c54470043169c1c524',0.0,238.91546,4.627,0.0,0,0.91,-19.97,1,0.922,219.533,182.589,5,0.852,b'TRBHWUC128E0784FF1',0
9853,0.4643625908988418,0.41784614771379464,b'ARW1WST1187FB384DA',b'fb50177c-d4b7-407e-95dc-40f15274041a',-1,22231,nan,nan,b'',b'Jope Ruonansuu',b'Kaikkien aikojen parhaat -45 klassikkoa - Aattelepa ite',768012,b'SOHGCAM12AB018B2DB',nan,b'Aulis Gerlander',8503477,22050,b'8d308d0c267a0dadd73bb268a4cd05af',0.0,150.7522,0.229,0.0,4,0.097,-5.062,0,0.171,145.438,124.985,4,0.889,b'TRBHWVU12903CD4350',2004
9854,0.33895602238826,0.3515614069614046,b'AR9XDAA1187B99768F',b'd48ab7ae-fcba-44d1-844a-c2c598b47829',61517,19598,nan,nan,b'',b'Lara & Reyes',b'World Jazz',29161,b'SOGGUFB12A6D4F8977',0.6107154163197548,b'Amor De Lejos',321131,22050,b'4905184a431d05b328af9881c25ff911',0.0,319.84281,0.264,0.0,0,0.001,-7.82,1,0.24,306.318,109.509,4,1.0,b'TRBHWYD128F146A6FA',0
9855,0.44566129114396935,0.2480246869211474,b'AR6DGPH1187B998587',b'e7543947-9735-4fd1-87f8-9c1740fa2cef',65227,323299,35.83073,-85.97874,b'Tennessee',b'David Evans',b'Needy Time',437702,b'SOSDNNL12AB017BEBD',nan,b'Now Is A Needy Time',4878287,22050,b'bad746dd6a5f012678f042402c3f5674',0.0,239.15057,0.348,0.0,6,0.892,-8.815,1,0.783,229.1,133.18,4,0.297,b'TRBHXCE128F92F0953',0
9856,0.48820685104705724,0.2712505962615699,b'ARYB42B1187FB37B01',b'e32f569d-bcd8-4c29-95a1-b13bff72f9d5',-1,332491,nan,nan,b'',b'Les Malpolis',b'Pi\xc3\xa9den\xc3\xa9s',449692,b'SOHNPLG12AB0182004',nan,b'Les Psys',4992310,22050,b'7182d8662dba535c25904a0da4211142',0.0,156.02893,0.0,0.0,5,0.329,-7.943,0,0.411,152.648,169.333,4,0.255,b'TRBHXIS128F930BCED',2003
9857,0.5673132241223214,0.5800131829395042,b'ARAIABB1187B9AC6E2',b'f053ae01-dae6-4aae-9883-e8c279fdbef4',1408,623,nan,nan,"b'Paddington, London, England'",b'Seal',b'Seal Best Remixes 1991-2005',135662,b'SOQJDEK12A8AE45E7A',0.3837335353205307,"b""I'm Alive (BT & Sasha Mix)""",1408691,22050,b'5861ac4e1107a9fa308d6eb2dd239e07',0.0,828.05506,2.293,0.0,2,0.859,-6.223,1,0.552,823.496,128.45,4,0.081,b'TRBHXNG128F423C6B7',2001
9858,0.6876196662345889,0.417068912495152,b'ARXK4YK1187FB4D0C4',b'5483e1c0-14ca-4ec4-9b03-c4e987420e4e',-1,54973,51.50632,-0.12714,"b'London, England'",b'Dub Pistols feat. Rodney P & Terry Hall',b'Peaches',120361,b'SOCYWHV12A8C13CE5F',nan,b'Peaches (Fear of Theydon remix)',1244663,22050,b'd03f4136390ad7988288290e08b6a207',0.0,323.57832,0.0,0.0,3,0.236,-6.139,0,0.222,314.015,121.983,4,0.805,b'TRBHXRQ128F42A713F',0
9859,0.591940610279424,0.40567213597168034,b'ARYFAT91187B99FEF5',b'e314b02c-8724-4cc0-8da9-b754454f8378',57097,124342,51.48126,-3.18067,"b'Cardiff, Wales'",b'Tigertailz',b'Thrill Pistol / Wazbones',743830,b'SOSIDUF12AC468D60B',nan,b'Thrill Pistol',8234047,22050,b'a721488b08d01433ab42542ac04c0cfe',0.0,309.18485,0.0,0.0,2,0.33,-6.334,1,0.565,303.711,134.056,4,0.497,b'TRBHXSQ12903D0967F',2007
9860,0.5738431163226819,0.40864682737660296,b'ARP32X81187B99EBF5',b'4bf03ff6-9259-4e36-b59a-2c58d61ee68e',7981,54079,42.33168,-83.04792,"b'Detroit, MI'",b'Vanessa Bell Armstrong',b'Walking Miracle',68914,b'SOWZSFY12A67AD820C',nan,b'Walking Miracle',720969,22050,b'c656745ed9d62b9fd49b8c204806b44e',0.0,224.65261,1.129,0.0,5,0.363,-6.269,0,0.426,220.462,122.511,4,0.968,b'TRBHXUG128EF343575',0
9861,0.4813360480067023,0.4369719312721286,b'ARYC4561187FB4F2B1',b'b183315e-6819-455c-abbf-49bab0ab264a',-1,490786,54.31407,-2.23001,b'United Kingdom',b'Chatelaine',b'Corps \xc3\xa0 corps',657961,b'SOWMTOJ12AB018BBF2',nan,b'Je me sens bien pasta fagioli',7289015,22050,b'56173f3e000c6985ec7d484bf000acf2',0.0,150.17751,0.171,0.0,0,0.258,-8.374,1,0.314,145.461,135.344,4,0.18,b'TRBHXUX12903C9A5B2',0
9862,0.6880033488369731,0.4693403742592461,b'ARSL3N21187B98DFC5',b'74ba575f-3420-4d62-8e48-ac473d3c4282',-1,20131,nan,nan,b'',b'Klaus Badelt',b'Rescue Dawn',109107,b'SOEKFRD12A8C13CC0A',0.42512465831305757,"b""Dieter's Theme""",1127231,22050,b'146f842400b1e2f6f7445ae9f7d1e762',0.0,203.15383,0.609,0.0,5,0.045,-12.939,1,0.373,189.457,119.831,3,0.792,b'TRBHXWT128F42931A9',2007
9863,0.8374501282954904,0.47676086709831694,b'ARDEC2A1187B9A460E',b'd624df22-b03d-4746-ac28-a4bd72aeec26',-1,63381,nan,nan,"b'Cleveland, OH'",b'Chimaira',b'The Impossibility of Reason [Special Edition]',367772,b'SOIHAIA12AB01825F1',nan,b'Army Of Me (Album Version)',4093213,22050,b'f29b875f34ddc161b35541143daadf85',0.0,260.64934,0.0,0.0,4,0.21,-4.372,0,0.253,247.56,90.021,4,0.364,b'TRBHYAU128F9334703',0
9864,0.625190484531311,0.5009463756707355,b'ARWC1WN1187FB516CE',b'925228de-bbe5-4c7b-b76f-78e382ec9148',-1,9928,nan,nan,b'',b'Eric B. & Rakim',b'Paid In Full',247,b'SOLWCYO12A5829149B',nan,b'I Know You Got Soul',2546,22050,b'262b3498fa141859cb21d26abc3c8bb9',0.0,282.04363,0.328,0.0,7,0.0,-12.314,1,0.22,273.932,94.499,4,1.0,b'TRBHYBJ128C7196D75',1987
9865,0.4234013772561962,0.37565282400247096,b'ARCII0J1187FB3A1B4',b'36f93472-e1c2-45bc-b141-801e79b7de14',86080,35758,40.71455,-74.00712,"b'New York City, New York'",b'The Marx Brothers',b'Horse Feathers / Animal Crackers',237206,b'SOVDTAZ12A8BED7491',0.39628912318039405,"b""I'm Against It/Horse Feathers""",2602572,22050,b'a1717c79fcb846c339bcaa9df151ded6',0.0,188.3424,0.415,0.0,2,0.657,-17.126,1,0.492,183.159,157.932,4,0.483,b'TRBHYBZ128F4231376',0
9866,0.5400377489797789,0.36005330653898404,b'AR1N6N61187FB4E25E',b'915f84de-eac2-4e78-99ad-9ab6e2c50af6',6530,740906,23.0833,-82.4167,"b'Havana, Cuba [Jesus Maria]'",b'Mongo Santamaria',b'Santa Maria',284466,b'SOCNYWR12A8C135FA6',0.26586104921065007,b'Boogaloo Wow',3197529,22050,b'b138f12bb6a5a1d1ea0ba4ba0a5a5f19',0.0,229.51138,1.622,0.0,0,0.581,-9.698,1,0.629,224.485,119.336,4,0.115,b'TRBHYFI128F426C713',0
